Code,Parent,Name_fr
"23104021","83421","Isoleur en revêtements de routes | Isoleuse en revêtements de routes"
"23104022","93120","Ouvrier à la fabrication de bitume | Ouvrière à la fabrication de bitume"
"23104023","93120","Monteur de glissières de sécurité | Monteuse de glissières de sécurité"
"23104025","31231","Contremaître cantonnier | Contremaîtresse cantonnière"
"23104026","93120","Cuiseur de goudron | Cuiseuse de goudron"
"23104027","93120","Cantonnier | Cantonnière"
"23104030","31231","Chef cantonnier | Cheffe cantonnière"
"23104031","93120","Cantonnier cantonal | Cantonnière cantonale"
"23104032","93120","Technicien de surface (service de voirie) | Technicienne de surface (service de voirie)"
"23104033","93120","Ouvrier de voirie | Ouvrière de voirie"
"23104037","93120","Cantonnier d'Etat | Cantonnière d'Etat"
"23104038","93120","Ouvrier à l'entretien des routes | Ouvrière à l'entretien des routes"
"23104039","93120","Mélangeur d'asphalte | Mélangeuse d'asphalte"
"23104040","31231","Chef mélangeur d'asphalte | Cheffe mélangeuse d'asphalte"
"23104042","83421","Constructeur de routes CFC | Constructrice de routes CFC"
"23104043","83421","Assistant-constructeur de routes AFP | Assistante-constructrice de routes AFP"
"23104046","31231","Contremaître en entretien de routes, brev. féd. EP | Contremaîtresse en entretien de routes, brev. féd. EP"
"23105004","13231","Paveur, maître EPS | Paveuse, maître EPS"
"23105005","93120","Aide-paveur | Aide-paveuse"
"23105008","83421","Paveur de rues | Paveuse de rues"
"23105010","71130","Fabricant de pavés | Fabricante de pavés"
"23105011","83421","Mosaïste"
"23105012","83421","Poseur de pavés en bois | Poseuse de pavés en bois"
"23105013","71121","Poseur de petits pavés | Poseuse de petits pavés"
"23105014","93120","Ouvrier paveur | Ouvrière paveuse"
"23105015","13231","Paveur, maître | Paveuse, maître"
"23105016","83421","Poseur de pavés en pierre naturelle | Poseuse de pavés en pierre naturelle"
"23105017","83421","Paveur CFC | Paveuse CFC"
"23105018","31231","Contremaître paveur, brev. féd. EP | Contremaîtresse paveuse, brev. féd. EP"
"23105019","83421","Poseur de pierres AFP | Poseuse de pierres AFP"
"23105020","71121","Artisan en conservat. des monum. hist., brev. féd. EP, pavage/murs pierre sèche | Artisane en conservat. des monum. hist., brev. féd. EP, pavage/murs pierre sèche"
"23106001","83421","Mineur | Mineuse"
"23106002","75420","Spécialiste minage, brev. féd. EP"
"23106003","81130","Perceur de pierres | Perceuse de pierres"
"23106004","81130","Conducteur de sondeuse | Conductrice de sondeuse"
"23106005","83421","Foreur, maître, brev. féd. EP | Foreuse, maître, brev. féd. EP"
"23106007","93120","Aide-mineur | Aide-mineuse"
"23106008","93120","Aide-foreur | Aide-foreuse"
"23106009","75420","Chef artificier | Cheffe artificière"
"23106010","83421","Foreur à grande profondeur | Foreuse à grande profondeur"
"23106011","75420","Chargeur de mines | Chargeuse de mines"
"23106012","75420","Chef de tir, mineur | Cheffe de tir, mineuse"
"23106013","83421","Chef foreur-mineur | Cheffe foreuse-mineuse"
"23106014","83421","Mineur à la construction de tunnels | Mineuse à la construction de tunnels"
"23106015","81130","Ouvrier de derrick | Ouvrière de derrick"
"23106016","75420","Mineur du bâtiment | Mineuse du bâtiment"
"23106017","83421","Sondeur par percussion"
"23106018","83421","Sondeur"
"23106019","83421","Constructeur de tunnels | Constructrice de tunnels"
"23106020","83421","Ouvrier mineur (minage) | Ouvrière mineuse (minage)"
"23106022","83421","Chef perceur | Cheffe perceuse"
"23106024","75420","Spécialiste minage"
"23106025","83421","Foreur, maître | Foreuse, maître"
"23106026","93120","Ouvrier de tunnel | Ouvrière de tunnel"
"23106027","75420","Conseiller en explosifs | Conseillère en explosifs"
"23106028","31231","Contremaître en construction de tunnels | Contremaîtresse en construction de tunnels"
"23106029","93120","Aide en construction de tunnels"
"23106030","31210","Mineur, contremaître | Mineuse, contremaîtresse"
"23106031","31210","Chef mineur | Cheffe mineuse"
"23106032","83421","Mineur de galeries | Mineuse de galeries"
"23106033","75420","Chef artificier, déclenchement préventif d'avalanches | Cheffe artificière, déclenchement préventif d'avalanches"
"23106034","83421","Foreur en construction de tunnels | Foreuse en construction de tunnels"
"23107001","71190","Echafaudeur en travaux du bâtiment | Echafaudeuse en travaux du bâtiment"
"23107003","71190","Constructeur d'échafaudages | Constructrice d'échafaudages"
"23107004","93120","Ouvrier des travaux publics | Ouvrière des travaux publics"
"23107005","71263","Constructeur de fontaines | Constructrice de fontaines"
"23107006","31231","Contremaître du bâtiment et du génie civil, brev. féd. EP | Contremaîtresse du bâtiment et du génie civil, brev. féd. EP"
"23107007","81130","Puisatier | Puisatière"
"23107008","83421","Batteur de pieux | Batteuse de pieux"
"23107009","13231","Entrepreneur en bâtiment | Entrepreneure en bâtiment"
"23107010","13231","Administrateur de chantiers | Administratrice de chantiers"
"23107011","31231","Chef du génie civil | Cheffe du génie civil"
"23107012","74130","Poseur de câbles | Poseuse de câbles"
"23107013","71262","Poseur de tuyaux | Poseuse de tuyaux"
"23107014","71263","Ouvrier draineur | Ouvrière draineuse"
"23107015","31231","Contremaître en échafaudages | Contremaîtresse en échafaudages"
"23107016","71262","Draineur | Draineuse"
"23107017","93120","Ouvrier en génie civil à la tâche | Ouvrière en génie civil à la tâche"
"23107018","71241","Monteur de façades | Monteuse de façades"
"23107019","93100","Assistant en bâtiment et en génie civil | Assistante en bâtiment et en génie civil"
"23107020","71121","Praticien du bâtiment | Praticienne du bâtiment"
"23107021","71241","Monteur de construction de façade | Monteuse de construction de façade"
"23107024","31231","Chef d'équipe génie civil | Cheffe d'équipe génie civil"
"23107025","31231","Chef d'équipe d'échafaudages | Cheffe d'équipe d'échafaudages"
"23107026","71121","Praticien en bâtiment | Praticienne en bâtiment"
"23107027","71121","Monteur d'escaliers en pierre | Monteuse d'escaliers en pierre"
"23107028","13231","Entrepreneur en démolition | Entrepreneure en démolition"
"23107029","71190","Monteur d'échafaudages | Monteuse d'échafaudages"
"23107030","13231","Entrepreneur, dipl. EPS | Entrepreneure, dipl. EPS"
"23107031","71190","Constructeur d'échafaudages métalliques | Constructrice d'échafaudages métalliques"
"23107032","31231","Chef draineur | Cheffe draineuse"
"23107033","31231","Contremaître en construction | Contremaîtresse en construction"
"23107035","83422","Niveleur-aplanisseur | Niveleuse-aplanisseuse"
"23107036","93110","Creuseur de puits | Creuseuse de puits"
"23107037","31231","Contremaître d'un service des travaux publics | Contremaîtresse d'un service des travaux publics"
"23107038","93110","Ouvrier du roc | Ouvrière du roc"
"23107039","31231","Contremaître du bâtiment | Contremaîtresse du bâtiment"
"23107040","13231","Chef d'exploitation, entreprise du bâtiment | Cheffe d'exploitation, entreprise du bâtiment"
"23107041","93131","Ouvrier de démolition | Ouvrière de démolition"
"23107043","93131","Aide-ouvrier du bâtiment | Aide-ouvrière du bâtiment"
"23107044","93120","Ouvrier aux travaux de déblaiement | Ouvrière aux travaux de déblaiement"
"23107045","93120","Ouvrier terrassier | Ouvrière terrassière"
"23107046","93131","Ouvrier d'échafaudages | Ouvrière d'échafaudages"
"23107047","93120","Ouvrier en travaux de protection contre les avalanches | Ouvrière en travaux de protection contre les avalanches"
"23107050","93120","Ouvrier du génie civil | Ouvrière du génie civil"
"23107051","71190","Ouvrier en travaux hydrauliques | Ouvrière en travaux hydrauliques"
"23107052","93120","Conducteur de perforatrice à air comprimé | Conductrice de perforatrice à air comprimé"
"23107053","93131","Ouvrier du bâtiment | Ouvrière du bâtiment"
"23107054","93131","Ouvrier maçon | Ouvrière maçonne"
"23107055","93131","Ouvrier de chantier | Ouvrière de chantier"
"23107056","70000","Burineur | Burineuse"
"23107057","31121","Expert en constructions | Experte en constructions"
"23107058","31121","Conseiller technique en construction | Conseillère technique en construction"
"23107059","31121","Conseiller en constructions | Conseillère en constructions"
"23107060","31121","Constructeur en bâtiment | Constructrice en bâtiment"
"23107061","31120","Biologiste en construction"
"23107062","31121","Conseiller en construction | Conseillère en construction"
"23107063","31121","Consultant en construction | Consultante en construction"
"23107064","71241","Constructeur de façades | Constructrice de façades"
"23107066","71190","Restaurateur de bâtiments | Restauratrice de bâtiments"
"23107068","31231","Assistant de chantier | Assistante de chantier"
"23107070","71263","Poseur de tuyaux en plomb | Poseuse de tuyaux en plomb"
"23107071","71262","Poseur de canalisations | Poseuse de canalisations"
"23107072","71262","Poseur de gazoduc | Poseuse de gazoduc"
"23107073","93131","Préparateur de mortier | Préparatrice de mortier"
"23107074","93120","Ouvrier de constructions fluviales | Ouvrière de constructions fluviales"
"23107075","93120","Ouvrier en améliorations foncières | Ouvrière en améliorations foncières"
"23107076","93120","Ouvrier à l'endiguement de torrents | Ouvrière à l'endiguement de torrents"
"23107077","93131","Ouvrier qualifié en constructions spéciales | Ouvrière qualifiée en constructions spéciales"
"23107078","71190","Contrôleur d'échafaudages | Contrôleuse d'échafaudages"
"23107079","93130","Ouvrier coffreur | Ouvrière coffreuse"
"23107080","93120","Ouvrier de barrage | Ouvrière de barrage"
"23107081","93110","Ouvrier sourcier | Ouvrière sourcière"
"23107082","93120","Excaveur | Excaveuse"
"23107083","83421","Poseur de pieux | Poseuse de pieux"
"23107084","71140","Chauleur (construction) | Chauleuse (construction)"
"23107085","83421","Foreur | Foreuse"
"23107086","83421","Foreur, reconnaissance du sous-sol | Foreuse, reconnaissance du sous-sol"
"23107087","83421","Foreur, fondation sur pieux | Foreuse, fondation sur pieux"
"23107088","31231","Contremaître foreur, brev. féd. EP | Contremaîtresse foreuse, brev. féd. EP"
"23107091","31231","Contremaître foreur | Contremaîtresse foreuse"
"23107092","71190","Constructeur de court de tennis | Constructrice de court de tennis"
"23107093","31231","Contremaître du bâtiment et du génie civil | Contremaîtresse du bâtiment et du génie civil"
"23107094","71121","Spécialiste en constructions"
"23107095","31231","Contremaître (construction) | Contremaîtresse (construction)"
"23107096","83421","Constructeur de voies | Constructrice de voies"
"23107097","31231","Contremaître (bâtiment), brev. féd. EP | Contremaîtresse (bâtiment), brev. féd. EP"
"23107098","31231","Contremaître (génie civil), brev. féd. EP | Contremaîtresse (génie civil), brev. féd. EP"
"23107099","31120","Ecobiologiste de la construction (planification), brev. féd. EP"
"23107100","31120","Ecobiologiste de la construction (métier), brev. féd. EP"
"23107101","31120","Ecobiologiste de la construction (secteur commercial), brev. féd. EP"
"23107102","31120","Ecobiologiste de la construction, dipl. EPS"
"23107103","83421","Constructeur de fondations | Constructrice de fondations"
"23107104","31231","Contremaître en bâtiment | Contremaîtresse en bâtiment"
"23107109","31120","Ecobiologiste de la construction, secteur commercial"
"23107110","71230","Spécialiste en construction sèche"
"23107111","31120","Expert en échantillons pour la construction | Experte en échantillons pour la construction"
"23107112","71121","Constructeur de fontaines ornementales | Constructrice de fontaines ornementales"
"23107114","71190","Spécialiste assainissement d'ouvrage, brev. féd. EP"
"23107115","71190","Ouvrier en démolition | Ouvrière en démolition"
"23107116","93131","Travailleur spécialisé de la construction | Travailleuse spécialisée de la construction"
"23107117","93131","Travailleur spécialisé en bâtiment | Travailleuse spécialisée en bâtiment"
"23107118","93120","Travailleur spécialisé de la construction, génie civil | Travailleuse spécialisée de la construction, génie civil"
"23107119","71190","Polybâtisseur CFC, construction d'échafaudages | Polybâtisseuse CFC, construction d'échafaudages"
"23107120","71190","Aide-polybâtisseur AFP, construction d'échafaudages | Aide-polybâtisseuse AFP, construction d'échafaudages"
"23107121","31231","Contremaître maçon, brev. féd. EP | Contremaîtresse maçonne, brev. féd. EP"
"23107123","31120","Ecobiologiste de la construction (artisanat), brev. féd. EP"
"23107125","13231","Entrepreneur-construction, dipl. EPS | Entrepreneure-construction, dipl. EPS"
"23107126","13231","Manager en entreprise de construction ES"
"23107127","31231","Contremaître de construction de fondations, brev. féd. EP | Contremaîtresse de construction de fondations, brev. féd. EP"
